timestamp,station_id,station_name,prediction,target,target_label,model_version
2024-01-05 17:00:00,0,Татнефть-АЗС-001,115.86556651156928,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 18:00:00,0,Татнефть-АЗС-001,203.45250517762105,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 19:00:00,0,Татнефть-АЗС-001,202.21708558928947,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 20:00:00,0,Татнефть-АЗС-001,34.87933594129975,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 21:00:00,0,Татнефть-АЗС-001,41.09367130291993,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 22:00:00,0,Татнефть-АЗС-001,8.071838944455312,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 23:00:00,0,Татнефть-АЗС-001,2.30364287545152,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 00:00:00,0,Татнефть-АЗС-001,2.2275021355469695,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 01:00:00,0,Татнефть-АЗС-001,3.6377514069860633,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 02:00:00,0,Татнефть-АЗС-001,9.844765902296299,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 03:00:00,0,Татнефть-АЗС-001,3.6377514069860633,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 04:00:00,0,Татнефть-АЗС-001,6.252124042440437,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 05:00:00,0,Татнефть-АЗС-001,5.883620486048267,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 06:00:00,0,Татнефть-АЗС-001,22.37960836653643,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 07:00:00,0,Татнефть-АЗС-001,99.1788939600004,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 08:00:00,0,Татнефть-АЗС-001,130.17043394145236,total_fuel_sales,Продажи топлива,baseline_hgb_v2
